date,year,optimizer,paper_url,code_url,summary,source_title
2024-10-21,2024,LDAdam,https://arxiv.org/abs/2410.16103,https://github.com/IST-DASLab/LDAdam,"LDAdam performs Adam updates in rotating low-rank subspaces while still exploring the full parameter space, introducing projection-aware moment transport so statistics remain meaningful when the basis changes. Block power iteration selects each subspace, and generalized error feedback corrects compression of both gradients and optimizer states; convergence follows under standard assumptions, while language-model pretraining and fine-tuning matched full Adam closely at a fraction of its state memory.",LDAdam: Adaptive Optimization from Low-Dimensional Gradient Statistics
2024-09-17,2024,SOAP,https://arxiv.org/abs/2409.11321,https://github.com/nikhilvyas/SOAP,"SOAP proves that half-power Shampoo is Adafactor in Shampoo's eigenbasis, then replaces Adafactor there with Adam and continuously updates diagonal moments between infrequent basis refreshes. This prevents the degradation caused by simply making Shampoo decompositions stale and leaves only refresh frequency beyond Adam's hyperparameters; on 360M/660M language models, SOAP cut iterations by over 40% and wall time by over 35% versus AdamW, improving both metrics about 20% over Shampoo.",SOAP: Improving and Stabilizing Shampoo using Adam
2024-09-05,2024,AdEMAMix,https://arxiv.org/abs/2409.03137,https://github.com/apple/ml-ademamix,"AdEMAMix challenges single-timescale momentum by mixing a fast EMA for recent gradients with a very slow EMA that preserves information for tens of thousands of steps, then schedules the older component into Adam's update. The added long memory both accelerates optimization and reduces forgetting: a 1.3B model trained on 101B tokens matched an AdamW model trained on 197B, showing that old gradients remain useful far longer than conventional momentum assumes.","The AdEMAMix Optimizer: Better, Faster, Older"
2024-06-24,2024,Adam-mini,https://arxiv.org/abs/2406.16793,https://github.com/zyushun/Adam-mini,"Adam-mini uses observed block structure in neural-network Hessians to replace Adam's per-parameter second moments with one adaptive rate per structurally chosen block while retaining first momentum. The analysis suggests at least 99.9% of Adam's distinct rates are redundant; across 39M–13B models, pretraining, SFT, and RLHF matched or beat AdamW with roughly 50% less optimizer memory, and Llama-2-7B throughput rose 49.6% on two A800 GPUs, saving 33% wall time.",Adam-mini: Use Fewer Learning Rates To Gain More
2024-05-24,2024,SF-AdamW (Schedule-Free),https://arxiv.org/abs/2405.15682,https://github.com/facebookresearch/schedule_free,"Schedule-Free optimization derives a direct equivalence between learning-rate decay and iterate averaging, then evaluates gradients at an interpolation of running and averaged iterates so a constant-rate momentum optimizer can obtain scheduled-like behavior without knowing the stopping horizon. It adds no hyperparameters to standard momentum methods, works from convex problems through large-scale deep learning, and Schedule-Free AdamW won the self-tuning track of the 2024 MLCommons AlgoPerf challenge.",The Road Less Scheduled
2024-05-24,2024,MicroAdam,https://arxiv.org/abs/2405.15593,https://github.com/IST-DASLab/MicroAdam,"MicroAdam sparsifies or compresses gradients before they enter Adam's moments, then controls the lost information with error feedback whose correction buffer is itself compressed—avoiding the full-size residual that would erase the memory gain. Its analysis shifts compression effects into higher-order terms and matches AMSGrad's asymptotic guarantees for smooth nonconvex and PL objectives; GPU experiments on BERT- and LLaMA-scale models remained competitive with uncompressed Adam in convergence and runtime while using less memory.",MicroAdam: Accurate Adaptive Optimization with Low Space Overhead and Provable Convergence
2024-05-21,2024,FAdam,https://arxiv.org/abs/2405.12807,https://github.com/lessw2020/fadam_pytorch,"FAdam derives Adam as an approximate natural-gradient method using the square root of a diagonal empirical Fisher metric, explicitly cataloguing the diagonal, empirical, and root approximations and warning that empirical Fisher is best justified for discrete log-likelihood losses. That geometry motivates corrected momentum and bias handling, adaptive epsilon, clipping, and metric-aware decay; the resulting optimizer improved LLM, VQ-VAE, and speech-recognition training, including reported state-of-the-art ASR results.",FAdam: Adam is a natural gradient optimizer using diagonal empirical Fisher information
2023-12-04,2023,AGD,https://arxiv.org/abs/2312.01658,https://github.com/intelligent-machine-learning/dlrover/tree/master/atorch/atorch/optimizers,"AGD builds its diagonal preconditioner from squared differences between consecutive gradients, treating them as inexpensive Hessian-row information, and adds a data-driven gate that switches each update between adaptive scaling and SGD-like behavior. The authors provide convergence guarantees for both regimes and show when switching occurs; experiments spanning NLP, vision, and recommendation report competitive or better predictive performance, though the evidence does not isolate a universal advantage across every architecture.",AGD: an Auto-switchable Optimizer using Stepwise Gradient Difference for Preconditioning Matrix
2023-10-16,2023,AdaLOMO,https://arxiv.org/abs/2310.10195,https://github.com/OpenLMLab/LOMO,"AdaLomo identifies per-parameter adaptive scaling—not momentum—as the main source of AdamW's advantage over state-free LOMO, then restores that scaling with rank-one nonnegative factorization of second moments and grouped update normalization for stability. Retaining LOMO's fused backward/update workflow keeps gradient and state memory low; instruction tuning, continued pretraining, and from-scratch pretraining matched AdamW more closely than LOMO while preserving the ability to train large models on limited hardware.",AdaLomo: Low-memory Optimization with Adaptive Learning Rate
2023-09-05,2023,AdaPlus,https://arxiv.org/abs/2309.01966,https://github.com/guanleics/AdaPlus,"AdaPlus combines AdamW's decoupled decay, NAdam-style lookahead momentum, and AdaBelief's variance-of-prediction-error denominator in one update without adding hyperparameters. Across CIFAR-10 CNN classification, Penn Treebank LSTM language modeling, and CIFAR-10 GAN training it approached or slightly exceeded momentum SGD's image generalization, beat tested adaptive baselines in language modeling, and remained stable for GANs; however, the small three-task study leaves large-scale transfer unestablished.",AdaPlus: Integrating Nesterov Momentum and Precise Stepsize Adjustment on AdamW Basis
2023-07-28,2023,CoRe,https://arxiv.org/abs/2307.15663,https://github.com/ReiherGroup/CoRe_optimizer,"CoRe combines Adam-like moment normalization, RPROP-style sign-consistency changes to each weight's step size, and synaptic-intelligence importance scores that can freeze selected weights to balance plasticity with retention in continual learning. This paper broadens its evaluation beyond lifelong potentials, comparing nine optimizers across diverse regression/classification and scientific-learning tasks; CoRe was best or competitive throughout and required changing only one recommended hyperparameter between minibatch and full-batch regimes, though its update/state machinery is comparatively elaborate.",CoRe Optimizer: An All-in-One Solution for Machine Learning
2023-07-18,2023,Adam+CM,https://arxiv.org/abs/2307.09638,https://github.com/chandar-lab/CMOptimizer,"Critical-Momenta Adam stores selected momentum vectors and reuses them to add inertia that overshoots narrow basins, replacing earlier critical-gradient buffers whose high directional variance causes cancellation near sharp minima. Toy analysis demonstrates a stronger bias toward flat regions, and experiments improve image classification, language modeling, and online continual-learning performance; the mechanism offers a cheaper exploration alternative to sharpness-aware extra gradients, at the cost of maintaining and tuning a finite memory buffer.",Promoting Exploration in Memory-Augmented Adam using Critical Momenta
2023-07-05,2023,CAME,https://arxiv.org/abs/2307.02047,https://github.com/yangluo7/CAME,"CAME starts from Adafactor's rank-one second-moment factorization but estimates confidence from the discrepancy in its raw parameter updates, using that signal to suppress factorization-induced instability while retaining near-factorized memory. It matched Adam-like convergence on GPT-2 and T5 and improved BERT pretraining at 8K and 32K batches; in large-batch BERT it reached LAMB-comparable validation accuracy with about 15% less memory, directly addressing a regime where prior memory-efficient optimizers degraded.",CAME: Confidence-guided Adaptive Memory Efficient Optimization
2023-06-16,2023,LOMO,https://arxiv.org/abs/2306.09782,https://github.com/OpenLMLab/LOMO,"LOMO makes full-parameter fine-tuning memory-efficient by updating each parameter as soon as its gradient is produced during backpropagation, so gradients need not coexist in memory, and by using state-free SGD with loss scaling and gradient normalization for stability. Combined with checkpointing and ZeRO-style partitioning, it reduced memory to 10.8% of a standard DeepSpeed setup and enabled full tuning of a 65B model on one eight-RTX-3090 machine, trading Adam-style adaptivity for footprint.",Full Parameter Fine-tuning for Large Language Models with Limited Resources
2023-06-09,2023,Prodigy,https://arxiv.org/abs/2306.06101,https://github.com/konstmish/prodigy,"Prodigy accelerates D-Adaptation's learning-rate-free estimation of the unknown initial distance to a solution, using a more aggressive but provably controlled lower-bound update. It improves D-Adaptation's worst-case rate by O(sqrt(log(D/d0))) and establishes a matching obstruction for slowly growing methods; across twelve logistic datasets plus vision, translation, recommendation, MRI, RoBERTa, and GPT tasks, Prodigy consistently beat D-Adaptation and approached carefully tuned Adam without a learning-rate search.",Prodigy: An Expeditiously Adaptive Parameter-Free Learner
2023-05-25,2023,WSAM,https://arxiv.org/abs/2305.15817,https://github.com/intelligent-machine-learning/dlrover/tree/master/atorch/atorch/optimizers,"WSAM rewrites sharpness as an explicit weighted regularizer added to ordinary empirical risk, exposing a coefficient that trades training loss against neighborhood sharpness instead of treating SAM's robust objective as indivisible. A combined PAC and PAC-Bayes analysis supplies a generalization bound, while experiments across public vision and language tasks were better than or competitive with base optimizers and SAM variants; like SAM, it still requires an additional perturbation-gradient evaluation.",Sharpness-Aware Minimization Revisited: Weighted Sharpness as a Regularization Term
2023-05-25,2023,DoWG,https://arxiv.org/abs/2305.16284,https://github.com/AMorporkian/DoWG,"DoWG replaces AdaGrad's unweighted squared-gradient accumulator with gradients weighted by the squared distance traveled from initialization, producing a Distance-over-Weighted-Gradients step rule with no tuned scale or search/restarts. For convex objectives it automatically adapts to both smooth and nonsmooth regimes and matches optimally tuned gradient descent up to logarithmic factors; practical experiments show it self-organizes near the edge of stability, although the strongest guarantees remain convex.",DoWG Unleashed: An Efficient Universal Parameter-Free Gradient Descent Method
2023-05-23,2023,Sophia,https://arxiv.org/abs/2305.14342,https://github.com/Liuhong99/Sophia,"Sophia divides momentum by an infrequently refreshed stochastic diagonal-Hessian estimate, then clips each preconditioned coordinate to prevent rapidly changing or negative curvature from producing destructive steps. Unlike heavyweight second-order methods, its estimator adds negligible amortized overhead; on 125M–1.5B GPT models it matched AdamW perplexity with about 50% fewer steps, compute, and wall time, while the simplified theory gives a condition-number-independent runtime bound.",Sophia: A Scalable Stochastic Second-order Optimizer for Language Model Pre-training
2023-05-09,2023,UAdam,https://arxiv.org/abs/2305.05675,,"UAdam expresses Adam, NAdam, AMSGrad, AdaBound, AdaFom, Adan, and related methods through one generalized second-moment recursion, making their convergence conditions comparable rather than analyzing variants piecemeal. For nonconvex stochastic objectives it proves convergence to a stationary-point neighborhood at an O(1/T) rate, with the neighborhood shrinking as first-moment momentum approaches one, and notably imposes no restriction on the second-moment momentum; the contribution is principally theoretical rather than a new empirical optimizer.",UAdam: Unified Adam-Type Algorithmic Framework for Non-Convex Stochastic Optimization
2023-02-16,2023,FOSI,https://arxiv.org/abs/2302.08484,https://github.com/hsivan/fosi,"FOSI wraps an arbitrary first-order optimizer by periodically using Lanczos extreme Hessian eigenpairs to split the gradient into orthogonal subspaces: Newton steps handle selected high-curvature directions while the base optimizer handles the complement. Directly approximating the inverse preconditioner avoids inversion-amplified error, and theory shows improved conditioning; across neural-network tasks, the best FOSI variants reached matched loss in 48–77% of the base optimizer's wall time and beat K-FAC and L-BFGS.",FOSI: Hybrid First and Second Order Optimization
2023-02-13,2023,Lion,https://arxiv.org/abs/2302.06675,https://github.com/google/automl/tree/master/lion,"This work casts optimizer invention as evolutionary program search, adding abstract execution, funnel selection, and simplification to bridge proxy-task and production-task generalization, and thereby discovers Lion. Lion keeps only momentum and applies a sign update, cutting state versus Adam; it saved up to 5x JFT pretraining compute and 2.3x diffusion compute, though gains were small or statistically insignificant for some language/image-text settings, strong augmentation, and small batches.",Symbolic Discovery of Optimization Algorithms
2023-02-08,2023,DoG,https://arxiv.org/abs/2302.12022,https://github.com/formll/dog,"DoG eliminates the multiplicative learning-rate parameter by setting each SGD step size to the maximum distance traveled from initialization divided by the root-sum of observed squared gradient norms, with only a small initial movement scale. A stabilized variant obtains near-optimal parameter-free stochastic-convex guarantees under locally bounded gradients; across vision and language transfer tasks, global DoG approached tuned SGD while per-layer DoG generally surpassed it and approached tuned Adam.",DoG is SGD's Best Friend: A Parameter-Free Dynamic Step Size Schedule
2023-01-18,2023,D-Adaptation,https://arxiv.org/abs/2301.07733,https://github.com/facebookresearch/dadaptation,"D-Adaptation turns the unknown distance-to-solution constant in AdaGrad-style rates into a monotonically improved empirical lower bound, automatically scaling dual-averaging, SGD, and Adam variants without line search or extra gradient/function evaluations. It is the first method in its convex Lipschitz setting to asymptotically attain the optimal O(DG/sqrt(n)) rate without multiplicative logarithmic loss, and experiments across more than a dozen vision, language, and recommendation tasks matched carefully hand-tuned learning rates.",Learning-Rate-Free Learning by D-Adaptation
2022-11-17,2022,VeLO,https://arxiv.org/abs/2211.09760,https://github.com/google/learned_optimization/tree/main/learned_optimization/research/general_lopt,"VeLO scales learned optimization into a general-purpose neural optimizer, meta-training on three orders of magnitude more tasks with roughly 4,000 TPU-months and a lower-overhead hierarchical architecture that maps gradients and training context to updates without user tuning. On 83 VeLOdrome tasks it beat learning-rate-tuned Adam everywhere and exceeded 4x step speedup on about half, while broad model transfer supports versatility; the extraordinary meta-training cost remains a central practicality limitation.",VeLO: Training Versatile Learned Optimizers by Scaling Up
2022-10-21,2022,Amos,https://arxiv.org/abs/2210.11693,https://github.com/google-research/jestimator,"Amos replaces AdamW's externally chosen linear schedule and constant decay with coupled adaptive learning-rate and weight-decay schedules derived from an architecture-specified target RMS scale for each parameter tensor. This model-oriented scale also factors per-variable initial learning rates and permits indefinite continuation without a preset horizon; across BERT variants and T5, Amos achieved better validation loss within at most 70% of AdamW's steps/time while using at most 51% of its slot-variable memory.",Amos: An Adam-style Optimizer with Adaptive Weight Decay towards Model-Oriented Scale
2022-10-12,2022,AdaNorm,https://arxiv.org/abs/2210.06364,https://github.com/shivram1987/AdaNorm,"AdaNorm is an optimizer-agnostic correction that tracks an exponential moving average of past gradient norms and rescales an atypically small current gradient toward that historical norm before the host optimizer updates its moments. This targets weak or unrepresentative minibatch gradients rather than changing Adam-style learning-rate adaptation; attaching it to Adam, diffGrad, RAdam, and AdaBelief improved VGG16/ResNet18/ResNet50 results on CIFAR-10, CIFAR-100, and TinyImageNet, although evidence is confined to CNN vision benchmarks.",AdaNorm: Adaptive Gradient Norm Correction based Optimizer for CNNs
2022-08-13,2022,Adan,https://arxiv.org/abs/2208.06677,https://github.com/sail-sg/Adan,"Adan reformulates Nesterov acceleration using current gradient differences, avoiding a second gradient evaluation at an extrapolated point, then builds adaptive first- and second-moment estimates from that signal with decoupled regularization. It matches the best-known O(epsilon^-3.5) stochastic-gradient complexity for nonconvex stationarity and consistently improved vision, language, and reinforcement-learning systems; on models including ViT, GPT-2, and MAE it often matched or exceeded baselines with half the epochs and tolerated batches from 1K to 32K.",Adan: Adaptive Nesterov Momentum Algorithm for Faster Optimizing Deep Models
2022-06-14,2022,GradaGrad,https://arxiv.org/abs/2206.06900,,"GradaGrad replaces AdaGrad's always-growing squared-gradient accumulator with a stabilized term containing consecutive-gradient inner products, interpretable as a learning-rate hypergradient, so aligned gradients can increase the step while oscillating gradients decrease it. Reparameterization and clipping keep the denominator valid and yield convergence bounds comparable to AdaGrad for stochastic convex optimization; preliminary experiments demonstrate useful non-monotone recovery from undersized learning rates, but the empirical evaluation is less extensive than its theoretical development.",Grad-GradaGrad? A Non-Monotone Adaptive Stochastic Gradient Method
